model,time,delta_time,dataset,encoding,num_slices,num_dimensions,accuracy
Wisard,2025-01-28 15:18:48,31.0148,EEG Eye State,Linear,,,98.72
Wisard,2025-01-28 15:18:49,1.5701,MAGIC Gamma Telescope,Linear,,,47.33
Wisard,2025-01-28 15:18:50,4.4620,EEG Eye State,Linear,,,74.91
Wisard,2025-01-28 15:18:50,1.3406,MAGIC Gamma Telescope,Gaussian,,,78.87
Wisard,2025-01-28 15:18:50,0.0678,EEG Eye State,Scatter Code,50,50,90.77
Wisard,2025-01-28 15:18:50,0.1339,MAGIC Gamma Telescope,Linear,,,91.07
Wisard,2025-01-28 15:18:50,0.7599,EEG Eye State,Distributive,,,74.08
Wisard,2025-01-28 15:18:51,0.8543,EEG Eye State,Distributive,,,74.98
Wisard,2025-01-28 15:18:51,0.0991,MAGIC Gamma Telescope,Linear,,,78.04
Wisard,2025-01-28 15:18:51,0.5930,MAGIC Gamma Telescope,Linear,,,49.18
Wisard,2025-01-28 15:18:51,0.0916,MAGIC Gamma Telescope,Scatter Code,10,200,92.56
Wisard,2025-01-28 15:18:51,0.0839,MAGIC Gamma Telescope,Linear,,,68.2
Wisard,2025-01-28 15:18:51,0.0887,MAGIC Gamma Telescope,Scatter Code,50,200,98.67
Wisard,2025-01-28 15:18:51,0.0993,EEG Eye State,Scatter Code,10,100,92.86
Wisard,2025-01-28 15:18:52,0.7238,MAGIC Gamma Telescope,Linear,,,75.44
Wisard,2025-01-28 15:18:52,0.7560,MAGIC Gamma Telescope,Linear,,,98.54
Wisard,2025-01-28 15:18:52,0.0528,EEG Eye State,Scatter Code,50,50,60.75
Wisard,2025-01-28 15:18:53,1.7047,EEG Eye State,Distributive,,,76.29
Wisard,2025-01-28 15:18:54,2.0357,MAGIC Gamma Telescope,Gaussian,,,58.14
Wisard,2025-01-28 15:18:54,0.6753,MAGIC Gamma Telescope,Linear,,,73.96
Wisard,2025-01-28 15:18:54,0.8660,EEG Eye State,Linear,,,69.03
Wisard,2025-01-28 15:18:56,2.3194,MAGIC Gamma Telescope,Distributive,,,79.16
Wisard,2025-01-28 15:18:56,1.3336,Optical Recognition of Handwritten Digits,Gaussian,,,98.61
Wisard,2025-01-28 15:18:56,1.2035,Optical Recognition of Handwritten Digits,Scatter Code,10,50,61.54
Wisard,2025-01-28 15:18:56,0.8541,MAGIC Gamma Telescope,Linear,,,98.65
Wisard,2025-01-28 15:18:57,0.7933,MAGIC Gamma Telescope,Scatter Code,50,200,66.86
Wisard,2025-01-28 15:18:57,0.2501,MAGIC Gamma Telescope,Linear,,,63.71
Wisard,2025-01-28 15:18:57,0.7499,MAGIC Gamma Telescope,Gaussian,,,60.0
Wisard,2025-01-28 15:18:59,1.9437,MAGIC Gamma Telescope,Scatter Code,50,100,60.75
Wisard,2025-01-28 15:18:59,2.5423,EEG Eye State,Scatter Code,50,50,25.06
Wisard,2025-01-28 15:18:59,2.4123,MAGIC Gamma Telescope,Scatter Code,10,200,37.85
Wisard,2025-01-28 15:19:29,29.7284,MAGIC Gamma Telescope,Gaussian,,,77.07
Wisard,2025-01-28 15:19:29,29.9296,MAGIC Gamma Telescope,Linear,,,55.5
Wisard,2025-01-28 15:19:29,0.0042,MAGIC Gamma Telescope,Linear,,,97.33
Wisard,2025-01-28 15:19:29,3.0581,EEG Eye State,Scatter Code,100,50,33.33
Wisard,2025-01-28 15:19:29,0.4131,EEG Eye State,Scatter Code,100,50,42.56
Wisard,2025-01-28 15:19:29,29.4397,MAGIC Gamma Telescope,Gaussian,,,55.21
Wisard,2025-01-28 15:19:30,30.4020,MAGIC Gamma Telescope,Linear,,,73.95
Wisard,2025-01-28 15:19:31,1.2845,EEG Eye State,Scatter Code,10,100,37.85
Wisard,2025-01-28 15:21:41,131.3455,MAGIC Gamma Telescope,Scatter Code,100,100,98.67
Wisard,2025-01-28 15:21:49,139.8648,EEG Eye State,Scatter Code,50,50,43.65
Wisard,2025-01-28 15:21:49,139.9752,Optical Recognition of Handwritten Digits,Scatter Code,10,50,55.13
Wisard,2025-01-28 15:21:49,139.5541,EEG Eye State,Gaussian,,,79.82
Wisard,2025-01-28 15:21:50,0.0669,MAGIC Gamma Telescope,Scatter Code,100,200,92.86
Wisard,2025-01-28 15:21:50,0.2416,EEG Eye State,Scatter Code,50,50,65.38
Wisard,2025-01-28 15:21:50,0.1028,MAGIC Gamma Telescope,Scatter Code,100,100,63.08
Wisard,2025-01-28 15:22:04,0.0667,EEG Eye State,Scatter Code,10,100,94.0
Wisard,2025-01-28 15:22:23,33.3984,MAGIC Gamma Telescope,Scatter Code,50,100,43.11
Wisard,2025-01-28 15:22:23,18.9144,MAGIC Gamma Telescope,Scatter Code,50,100,68.15
Wisard,2025-01-28 15:22:23,18.8452,EEG Eye State,Gaussian,,,61.11
Wisard,2025-01-28 15:22:23,0.9026,MAGIC Gamma Telescope,Linear,,,98.38
Wisard,2025-01-28 15:22:23,18.9874,EEG Eye State,Scatter Code,10,100,43.77
Wisard,2025-01-28 15:22:23,0.1851,EEG Eye State,Scatter Code,100,50,35.51
Wisard,2025-01-28 15:22:35,11.2944,Optical Recognition of Handwritten Digits,Scatter Code,10,50,44.02
Wisard,2025-01-28 15:22:35,11.3865,MAGIC Gamma Telescope,Linear,,,47.93
Wisard,2025-01-28 15:22:42,6.9474,EEG Eye State,Scatter Code,50,50,99.0
Wisard,2025-01-28 15:22:42,6.3548,EEG Eye State,Gaussian,,,98.33
Wisard,2025-01-28 15:22:51,8.8639,MAGIC Gamma Telescope,Scatter Code,50,200,25.06
Wisard,2025-01-28 15:22:51,8.6916,MAGIC Gamma Telescope,Scatter Code,50,100,25.06
Wisard,2025-01-28 15:22:51,8.4847,EEG Eye State,Scatter Code,100,50,25.06
Wisard,2025-01-28 15:23:17,25.8302,MAGIC Gamma Telescope,Scatter Code,100,100,25.06
Wisard,2025-01-28 15:23:17,26.4596,MAGIC Gamma Telescope,Scatter Code,50,200,41.87
Wisard,2025-01-28 15:23:17,26.4274,MAGIC Gamma Telescope,Gaussian,,,98.15
Wisard,2025-01-28 15:23:17,3.5482,MAGIC Gamma Telescope,Linear,,,60.76
Wisard,2025-01-28 15:23:17,3.6422,EEG Eye State,Gaussian,,,98.43
Wisard,2025-01-28 15:23:48,30.6209,EEG Eye State,Scatter Code,10,100,25.06
Wisard,2025-01-28 15:23:50,1.8010,MAGIC Gamma Telescope,Scatter Code,100,200,64.49
Wisard,2025-01-28 15:23:52,35.2899,Optical Recognition of Handwritten Digits,Scatter Code,10,50,75.24
Wisard,2025-01-28 15:23:53,4.6492,MAGIC Gamma Telescope,Linear,,,76.67
Wisard,2025-01-28 15:23:52,4.5637,MAGIC Gamma Telescope,Gaussian,,,78.28
Wisard,2025-01-28 15:23:53,1.7207,EEG Eye State,Scatter Code,100,50,40.04
Wisard,2025-01-28 15:23:53,5.2926,EEG Eye State,Gaussian,,,59.81
Wisard,2025-01-28 15:23:54,1.9149,MAGIC Gamma Telescope,Scatter Code,100,200,71.3
Wisard,2025-01-28 15:23:53,3.9177,EEG Eye State,Gaussian,,,56.96
Wisard,2025-01-28 15:32:32,515.3789,Optical Recognition of Handwritten Digits,Linear,,,98.54
Wisard,2025-01-28 15:32:32,519.1707,MAGIC Gamma Telescope,Scatter Code,10,200,55.13
Wisard,2025-01-28 15:32:32,519.1372,EEG Eye State,Gaussian,,,76.08
Wisard,2025-01-28 15:33:15,43.7508,MAGIC Gamma Telescope,Scatter Code,100,100,92.26
Wisard,2025-01-28 15:33:55,84.2670,MAGIC Gamma Telescope,Gaussian,,,77.82
Wisard,2025-01-28 15:33:55,83.5153,MAGIC Gamma Telescope,Scatter Code,50,200,60.75
Wisard,2025-01-28 15:33:56,83.9721,EEG Eye State,Scatter Code,10,100,74.16
Wisard,2025-01-28 15:33:56,83.9998,MAGIC Gamma Telescope,Scatter Code,10,200,40.76
Wisard,2025-01-28 15:43:20,564.6255,MAGIC Gamma Telescope,Linear,,,55.49
Wisard,2025-01-28 15:43:23,566.9218,MAGIC Gamma Telescope,Scatter Code,50,200,55.12
Wisard,2025-01-28 15:43:23,539.2591,MAGIC Gamma Telescope,Linear,,,55.51
Wisard,2025-01-28 15:43:23,2.8624,MAGIC Gamma Telescope,Linear,,,98.49
Wisard,2025-01-28 15:44:52,89.4760,MAGIC Gamma Telescope,Linear,,,47.76
Wisard,2025-01-28 15:45:23,122.3700,MAGIC Gamma Telescope,Scatter Code,10,200,74.22
Wisard,2025-01-28 15:45:23,119.7509,MAGIC Gamma Telescope,Scatter Code,10,200,99.07
Wisard,2025-01-28 15:49:54,301.9840,MAGIC Gamma Telescope,Linear,,,77.66
Wisard,2025-01-28 15:49:55,271.6125,EEG Eye State,Linear,,,76.86
Wisard,2025-01-28 15:49:55,302.9188,MAGIC Gamma Telescope,Scatter Code,100,100,55.12
Wisard,2025-01-28 15:49:55,271.6777,MAGIC Gamma Telescope,Scatter Code,100,100,43.94
Wisard,2025-01-28 15:49:55,0.0653,MAGIC Gamma Telescope,Scatter Code,100,200,99.33
Wisard,2025-01-28 15:49:57,1.5129,EEG Eye State,Gaussian,,,59.3
Wisard,2025-01-28 15:50:01,4.5012,MAGIC Gamma Telescope,Scatter Code,100,200,25.06
Wisard,2025-01-28 15:50:06,9.6632,EEG Eye State,Linear,,,48.13
Wisard,2025-01-28 15:50:06,5.5052,MAGIC Gamma Telescope,Scatter Code,10,200,66.17
Wisard,2025-01-28 15:50:33,32.1111,MAGIC Gamma Telescope,Scatter Code,50,200,99.0
Wisard,2025-01-28 15:50:35,31.8615,EEG Eye State,Linear,,,98.47
Wisard,2025-01-28 15:50:48,14.5329,MAGIC Gamma Telescope,Scatter Code,100,100,99.04
Wisard,2025-01-28 15:50:48,12.5603,MAGIC Gamma Telescope,Linear,,,98.74
Wisard,2025-01-28 15:52:34,106.7678,EEG Eye State,Linear,,,55.5
Wisard,2025-01-28 15:52:39,110.9411,MAGIC Gamma Telescope,Scatter Code,50,200,70.7
Wisard,2025-01-28 15:52:37,108.4088,EEG Eye State,Linear,,,77.76
Wisard,2025-01-28 15:52:51,119.9416,MAGIC Gamma Telescope,Scatter Code,100,200,43.73
Wisard,2025-01-28 15:52:51,64.6497,EEG Eye State,Linear,,,55.5
Wisard,2025-01-28 15:52:52,17.1811,MAGIC Gamma Telescope,Scatter Code,50,100,99.11
Wisard,2025-01-28 15:52:52,64.1877,EEG Eye State,Linear,,,98.51
Wisard,2025-01-28 15:53:39,41.7557,EEG Eye State,Scatter Code,100,50,43.65
Wisard,2025-01-28 15:53:39,47.6698,MAGIC Gamma Telescope,Linear,,,72.8
Wisard,2025-01-28 15:53:40,49.1189,Optical Recognition of Handwritten Digits,Scatter Code,10,50,99.09
Wisard,2025-01-28 15:57:58,306.0954,MAGIC Gamma Telescope,Linear,,,76.55
Wisard,2025-01-28 15:58:26,326.9940,MAGIC Gamma Telescope,Scatter Code,50,100,55.12
Wisard,2025-01-28 15:58:47,48.8186,MAGIC Gamma Telescope,Scatter Code,50,100,71.58
Wisard,2025-01-28 15:58:49,309.6284,EEG Eye State,Linear,,,55.49
Wisard,2025-01-28 16:09:26,639.3044,EEG Eye State,Scatter Code,100,50,64.84
Wisard,2025-01-28 16:09:26,660.0295,MAGIC Gamma Telescope,Scatter Code,100,200,55.11
Wisard,2025-01-28 16:19:58,631.3680,EEG Eye State,Scatter Code,50,50,68.58
Wisard,2025-01-28 16:19:58,631.3379,MAGIC Gamma Telescope,Scatter Code,100,200,99.16
Wisard,2025-01-28 16:19:58,756.5506,EEG Eye State,Scatter Code,10,100,99.02
Wisard,2025-01-28 16:19:58,630.4128,EEG Eye State,Scatter Code,100,50,10.0
Wisard,2025-01-28 16:22:40,779.3593,MAGIC Gamma Telescope,Scatter Code,100,100,70.44
Wisard,2025-01-28 16:22:40,761.4019,EEG Eye State,Scatter Code,10,100,55.13
Wisard,2025-01-28 16:22:40,758.8007,EEG Eye State,Scatter Code,100,50,55.12
Wisard,2025-01-28 16:22:40,742.1734,MAGIC Gamma Telescope,Scatter Code,100,200,70.3
Wisard,2025-01-28 16:22:40,162.5536,EEG Eye State,Scatter Code,50,50,55.12
Wisard,2025-01-28 17:06:42,0.0365,Optical Recognition of Handwritten Digits,Distributive,,,96.0
Wisard,2025-01-28 17:06:43,0.0795,Ecoli,Distributive,,,89.72
Wisard,2025-01-28 17:06:43,0.1380,Optical Recognition of Handwritten Digits,Distributive,,,87.35
Wisard,2025-01-28 17:06:43,0.0453,Wine Quality,Distributive,,,98.0
Wisard,2025-01-28 17:06:43,0.0250,Optical Recognition of Handwritten Digits,Distributive,,,96.0
Wisard,2025-01-28 17:06:43,0.0619,Optical Recognition of Handwritten Digits,Distributive,,,92.06
Wisard,2025-01-28 17:06:43,0.2126,Optical Recognition of Handwritten Digits,Distributive,,,79.88
Wisard,2025-01-28 17:06:43,0.0698,Wine Quality,Distributive,,,91.96
Wisard,2025-01-28 17:06:43,0.1064,Optical Recognition of Handwritten Digits,Distributive,,,88.99
Wisard,2025-01-28 17:06:43,0.0862,Wine Quality,Distributive,,,90.65
Wisard,2025-01-28 17:06:44,0.1739,Ecoli,Distributive,,,87.35
Wisard,2025-01-28 17:06:44,0.0917,Optical Recognition of Handwritten Digits,Distributive,,,96.0
Wisard,2025-01-28 17:06:44,0.1824,Wine Quality,Distributive,,,86.76
Wisard,2025-01-28 17:06:44,0.1237,Optical Recognition of Handwritten Digits,Distributive,,,76.23
Wisard,2025-01-28 17:06:44,0.0405,Ecoli,Gaussian,,,85.51
Wisard,2025-01-28 17:06:44,0.0779,Ecoli,Distributive,,,90.77
Wisard,2025-01-28 17:06:44,0.4641,Optical Recognition of Handwritten Digits,Distributive,,,63.03
Wisard,2025-01-28 17:06:44,0.0928,Optical Recognition of Handwritten Digits,Distributive,,,89.25
Wisard,2025-01-28 17:06:44,0.1378,Wine Quality,Distributive,,,80.77
Wisard,2025-01-28 17:06:44,0.1711,Wine Quality,Distributive,,,87.0
Wisard,2025-01-28 17:06:44,0.2708,Ecoli,Distributive,,,76.23
Wisard,2025-01-28 17:06:45,0.3609,Wine Quality,Distributive,,,91.07
Wisard,2025-01-28 17:06:46,0.7637,Ecoli,Distributive,,,96.0
Wisard,2025-01-28 17:06:46,1.0291,Wine Quality,Distributive,,,88.79
Wisard,2025-01-28 17:06:46,1.9926,Wine Quality,Distributive,,,63.03
Wisard,2025-01-28 17:06:47,2.4249,Optical Recognition of Handwritten Digits,Distributive,,,98.26
Wisard,2025-01-28 17:06:47,0.7937,Optical Recognition of Handwritten Digits,Distributive,,,62.66
Wisard,2025-01-28 17:06:47,0.0455,Wine Quality,Distributive,,,95.33
Wisard,2025-01-28 17:06:47,0.8281,Ecoli,Distributive,,,63.31
Wisard,2025-01-28 17:06:47,0.0953,Iris,Distributive,,,88.79
Wisard,2025-01-28 17:06:48,0.9423,Wine Quality,Distributive,,,98.31
Wisard,2025-01-28 17:06:48,1.0534,Wine Quality,Distributive,,,60.58
Wisard,2025-01-28 17:06:48,0.0211,Statlog (Vehicle Silhouettes),Distributive,,,91.12
Wisard,2025-01-28 17:06:48,0.0988,Optical Recognition of Handwritten Digits,Distributive,,,87.12
Wisard,2025-01-28 17:06:48,0.1079,Optical Recognition of Handwritten Digits,Distributive,,,88.65
Wisard,2025-01-28 17:06:48,0.1388,Optical Recognition of Handwritten Digits,Distributive,,,78.5
Wisard,2025-01-28 17:06:48,0.0090,Statlog (Vehicle Silhouettes),Distributive,,,96.0
Wisard,2025-01-28 17:06:48,0.0116,Optical Recognition of Handwritten Digits,Distributive,,,96.0
Wisard,2025-01-28 17:06:48,0.0048,Wine Quality,Gaussian,,,96.67
Wisard,2025-01-28 17:06:48,0.0232,Optical Recognition of Handwritten Digits,Gaussian,,,98.67
Wisard,2025-01-28 17:06:49,0.0184,Optical Recognition of Handwritten Digits,Distributive,,,91.12
Wisard,2025-01-28 17:06:49,0.2279,Optical Recognition of Handwritten Digits,Distributive,,,91.37
Wisard,2025-01-28 17:06:49,0.1869,Optical Recognition of Handwritten Digits,Gaussian,,,85.98
Wisard,2025-01-28 17:06:49,0.8210,Wine Quality,Distributive,,,79.59
Wisard,2025-01-28 17:06:49,0.5953,Optical Recognition of Handwritten Digits,Distributive,,,81.26
Wisard,2025-01-28 17:06:49,0.8599,Statlog (Vehicle Silhouettes),Distributive,,,80.28
Wisard,2025-01-28 17:06:49,0.0471,Iris,Distributive,,,90.77
Wisard,2025-01-28 17:06:49,1.0331,Ecoli,Distributive,,,98.24
Wisard,2025-01-28 17:06:50,0.1637,Optical Recognition of Handwritten Digits,Gaussian,,,83.22
Wisard,2025-01-28 17:06:50,0.0638,Optical Recognition of Handwritten Digits,Gaussian,,,99.33
Wisard,2025-01-28 17:06:50,0.4839,Wine Quality,Gaussian,,,91.37
Wisard,2025-01-28 17:06:50,0.6351,Wine Quality,Gaussian,,,84.75
Wisard,2025-01-28 17:06:50,0.6342,Optical Recognition of Handwritten Digits,Distributive,,,61.94
Wisard,2025-01-28 17:06:52,0.8646,Ecoli,Gaussian,,,91.67
Wisard,2025-01-28 17:06:51,0.2730,Ecoli,Linear,,,75.23
Wisard,2025-01-28 17:06:52,1.0442,Optical Recognition of Handwritten Digits,Gaussian,,,76.63
Wisard,2025-01-28 17:06:52,2.4431,Optical Recognition of Handwritten Digits,Distributive,,,98.27
Wisard,2025-01-28 17:06:52,0.4331,Iris,Gaussian,,,82.24
Wisard,2025-01-28 17:06:52,0.5574,Optical Recognition of Handwritten Digits,Gaussian,,,82.24
Wisard,2025-01-28 17:06:52,0.2430,Wine Quality,Gaussian,,,75.35
Wisard,2025-01-28 17:06:52,2.2052,Iris,Distributive,,,63.03
Wisard,2025-01-28 17:06:53,0.1838,Optical Recognition of Handwritten Digits,Distributive,,,89.88
Wisard,2025-01-28 17:06:53,0.3574,Wine Quality,Gaussian,,,84.4
Wisard,2025-01-28 17:06:53,0.0654,Statlog (Vehicle Silhouettes),Gaussian,,,82.24
Wisard,2025-01-28 17:06:53,0.1965,Wine Quality,Gaussian,,,91.37
Wisard,2025-01-28 17:06:53,0.4072,Iris,Distributive,,,87.35
Wisard,2025-01-28 17:06:53,0.0040,Wine Quality,Linear,,,99.33
Wisard,2025-01-28 17:06:53,0.0632,Wine Quality,Gaussian,,,82.24
Wisard,2025-01-28 17:06:53,0.1868,Optical Recognition of Handwritten Digits,Gaussian,,,72.39
Wisard,2025-01-28 17:06:53,0.1951,Optical Recognition of Handwritten Digits,Gaussian,,,86.41
Wisard,2025-01-28 17:06:53,0.0040,Statlog (Vehicle Silhouettes),Gaussian,,,96.67
Wisard,2025-01-28 17:06:54,0.3981,Optical Recognition of Handwritten Digits,Distributive,,,86.29
Wisard,2025-01-28 17:06:54,0.0047,Optical Recognition of Handwritten Digits,Gaussian,,,96.67
Wisard,2025-01-28 17:06:55,2.0165,Wine Quality,Distributive,,,98.43
Wisard,2025-01-28 17:06:55,1.2159,Statlog (Vehicle Silhouettes),Gaussian,,,76.13
Wisard,2025-01-28 17:06:55,0.5012,Optical Recognition of Handwritten Digits,Distributive,,,88.32
Wisard,2025-01-28 17:06:56,1.6914,Statlog (Vehicle Silhouettes),Distributive,,,61.91
Wisard,2025-01-28 17:06:56,1.4222,Optical Recognition of Handwritten Digits,Distributive,,,61.91
Wisard,2025-01-28 17:06:57,1.5032,Iris,Distributive,,,98.42
Wisard,2025-01-28 17:06:57,1.9264,Optical Recognition of Handwritten Digits,Distributive,,,98.06
Wisard,2025-01-28 17:06:57,0.5602,Iris,Distributive,,,79.09
Wisard,2025-01-28 17:06:57,0.0308,Ecoli,Gaussian,,,96.67
Wisard,2025-01-28 17:06:57,0.3930,Ecoli,Gaussian,,,71.89
Wisard,2025-01-28 17:06:58,1.4424,Optical Recognition of Handwritten Digits,Gaussian,,,89.29
Wisard,2025-01-28 17:06:58,1.6381,Wine Quality,Gaussian,,,60.12
Wisard,2025-01-28 17:06:58,1.4601,Optical Recognition of Handwritten Digits,Distributive,,,98.29
Wisard,2025-01-28 17:06:59,2.1431,Statlog (Vehicle Silhouettes),Distributive,,,98.19
Wisard,2025-01-28 17:06:59,0.5789,Optical Recognition of Handwritten Digits,Linear,,,63.83
Wisard,2025-01-28 17:06:59,0.4819,Optical Recognition of Handwritten Digits,Gaussian,,,86.45
Wisard,2025-01-28 17:06:59,0.0876,Ecoli,Gaussian,,,81.8
Wisard,2025-01-28 17:06:59,0.6911,Optical Recognition of Handwritten Digits,Gaussian,,,59.23
Wisard,2025-01-28 17:06:59,0.2510,Ecoli,Gaussian,,,60.24
Wisard,2025-01-28 17:06:59,0.2190,Statlog (Vehicle Silhouettes),Distributive,,,88.42
Wisard,2025-01-28 17:07:00,0.0931,Optical Recognition of Handwritten Digits,Distributive,,,90.77
Wisard,2025-01-28 17:07:00,0.2159,Wine Quality,Gaussian,,,73.57
Wisard,2025-01-28 17:07:00,0.2225,Optical Recognition of Handwritten Digits,Gaussian,,,73.96
Wisard,2025-01-28 17:07:00,0.0518,Iris,Gaussian,,,90.18
Wisard,2025-01-28 17:07:00,0.3213,Optical Recognition of Handwritten Digits,Gaussian,,,59.35
Wisard,2025-01-28 17:07:01,0.7023,Optical Recognition of Handwritten Digits,Gaussian,,,85.58
Wisard,2025-01-28 17:07:01,1.6628,Wine Quality,Gaussian,,,60.4
Wisard,2025-01-28 17:07:02,1.6134,Wine Quality,Gaussian,,,98.47
Wisard,2025-01-28 17:07:01,0.7431,Wine Quality,Linear,,,88.39
Wisard,2025-01-28 17:07:02,0.8481,Optical Recognition of Handwritten Digits,Gaussian,,,98.43
Wisard,2025-01-28 17:07:02,0.0501,Optical Recognition of Handwritten Digits,Linear,,,76.17
Wisard,2025-01-28 17:07:02,0.0198,Optical Recognition of Handwritten Digits,Gaussian,,,98.0
Wisard,2025-01-28 17:07:02,0.0063,Iris,Distributive,,,97.33
Wisard,2025-01-28 17:07:02,0.0229,Wine Quality,Gaussian,,,83.18
Wisard,2025-01-28 17:07:02,0.1394,Optical Recognition of Handwritten Digits,Linear,,,98.67
Wisard,2025-01-28 17:07:03,0.2710,Wine Quality,Linear,,,66.55
Wisard,2025-01-28 17:07:03,1.3886,Optical Recognition of Handwritten Digits,Gaussian,,,98.72
Wisard,2025-01-28 17:07:03,0.7300,Statlog (Vehicle Silhouettes),Linear,,,72.58
Wisard,2025-01-28 17:07:03,0.0551,Optical Recognition of Handwritten Digits,Gaussian,,,91.96
Wisard,2025-01-28 17:07:03,0.0411,Wine Quality,Gaussian,,,97.33
Wisard,2025-01-28 17:07:03,1.0066,Ecoli,Gaussian,,,98.36
Wisard,2025-01-28 17:07:03,0.1152,Ecoli,Scatter Code,10,100,37.85
Wisard,2025-01-28 17:07:03,0.2836,Optical Recognition of Handwritten Digits,Gaussian,,,60.46
Wisard,2025-01-28 17:07:03,0.0216,Optical Recognition of Handwritten Digits,Linear,,,99.33
Wisard,2025-01-28 17:07:03,0.1094,Optical Recognition of Handwritten Digits,Gaussian,,,71.79
Wisard,2025-01-28 17:07:04,0.0358,Optical Recognition of Handwritten Digits,Linear,,,96.0
Wisard,2025-01-28 17:07:04,0.4244,Statlog (Vehicle Silhouettes),Linear,,,78.04
Wisard,2025-01-28 17:07:04,0.6424,Iris,Gaussian,,,60.46
Wisard,2025-01-28 17:07:04,0.0399,Wine Quality,Linear,,,87.5
Wisard,2025-01-28 17:07:04,0.5031,Ecoli,Linear,,,71.1
Wisard,2025-01-28 17:07:04,0.0434,Statlog (Vehicle Silhouettes),Distributive,,,91.37
Wisard,2025-01-28 17:07:04,0.0502,Wine Quality,Linear,,,75.7
Wisard,2025-01-28 17:07:04,0.0411,Ecoli,Linear,,,87.5
Wisard,2025-01-28 17:07:04,0.0146,Optical Recognition of Handwritten Digits,Linear,,,78.5
Wisard,2025-01-28 17:07:04,0.0663,Optical Recognition of Handwritten Digits,Linear,,,68.54
Wisard,2025-01-28 17:07:04,0.0260,Statlog (Vehicle Silhouettes),Linear,,,96.0
Wisard,2025-01-28 17:07:04,0.0967,Optical Recognition of Handwritten Digits,Linear,,,78.04
Wisard,2025-01-28 17:07:04,0.1099,Optical Recognition of Handwritten Digits,Linear,,,62.06
Wisard,2025-01-28 17:07:04,0.0435,Optical Recognition of Handwritten Digits,Gaussian,,,89.29
Wisard,2025-01-28 17:07:04,0.0258,Ecoli,Linear,,,96.0
Wisard,2025-01-28 17:07:05,0.7081,Optical Recognition of Handwritten Digits,Gaussian,,,82.98
Wisard,2025-01-28 17:07:05,0.7753,Wine Quality,Linear,,,64.66
Wisard,2025-01-28 17:07:05,0.0698,Optical Recognition of Handwritten Digits,Gaussian,,,83.18
Wisard,2025-01-28 17:07:05,0.1412,Optical Recognition of Handwritten Digits,Scatter Code,100,50,33.33
Wisard,2025-01-28 17:07:05,0.2800,Iris,Gaussian,,,83.81
Wisard,2025-01-28 17:07:06,1.2405,Optical Recognition of Handwritten Digits,Linear,,,48.28
Wisard,2025-01-28 17:07:07,0.8436,Wine Quality,Scatter Code,50,50,61.68
Wisard,2025-01-28 17:07:07,1.4864,Wine Quality,Linear,,,48.68
Wisard,2025-01-28 17:07:08,1.4222,Optical Recognition of Handwritten Digits,Linear,,,69.33
Wisard,2025-01-28 17:07:08,0.1356,Optical Recognition of Handwritten Digits,Linear,,,87.2
Wisard,2025-01-28 17:07:08,1.8168,Iris,Gaussian,,,98.52
Wisard,2025-01-28 17:07:08,1.1802,Statlog (Vehicle Silhouettes),Scatter Code,100,200,99.33
Wisard,2025-01-28 17:07:10,1.5541,Statlog (Vehicle Silhouettes),Gaussian,,,58.86
Wisard,2025-01-28 17:07:10,0.0641,Iris,Linear,,,75.7
Wisard,2025-01-28 17:07:10,0.8976,Wine Quality,Scatter Code,10,200,93.15
Wisard,2025-01-28 17:07:10,1.4965,Wine Quality,Gaussian,,,98.17
Wisard,2025-01-28 17:07:10,0.0832,Optical Recognition of Handwritten Digits,Gaussian,,,92.26
Wisard,2025-01-28 17:07:10,0.1163,Wine Quality,Linear,,,72.49
Wisard,2025-01-28 17:07:10,0.1820,Optical Recognition of Handwritten Digits,Linear,,,72.68
Wisard,2025-01-28 17:07:10,0.1289,Iris,Gaussian,,,77.02
Wisard,2025-01-28 17:07:10,0.0651,Wine Quality,Linear,,,75.7
Wisard,2025-01-28 17:07:10,0.2656,Optical Recognition of Handwritten Digits,Gaussian,,,61.47
Wisard,2025-01-28 17:07:10,0.2099,Ecoli,Scatter Code,10,100,64.0
Wisard,2025-01-28 17:07:16,6.1497,Optical Recognition of Handwritten Digits,Scatter Code,10,50,25.06
Wisard,2025-01-28 17:07:16,5.9997,Optical Recognition of Handwritten Digits,Scatter Code,50,200,61.21
Wisard,2025-01-28 17:07:16,6.2669,Wine Quality,Scatter Code,10,200,25.06
Wisard,2025-01-28 17:07:16,6.1342,Statlog (Vehicle Silhouettes),Gaussian,,,98.56
Wisard,2025-01-28 17:07:16,0.1677,Wine Quality,Linear,,,72.58
Wisard,2025-01-28 17:07:16,1.9472,Ecoli,Linear,,,64.54
Wisard,2025-01-28 17:07:17,1.0566,Optical Recognition of Handwritten Digits,Linear,,,87.2
Wisard,2025-01-28 17:07:18,1.8763,Optical Recognition of Handwritten Digits,Linear,,,71.79
Wisard,2025-01-28 17:07:19,1.0569,Wine Quality,Scatter Code,10,200,94.67
Wisard,2025-01-28 17:07:19,3.0182,Ecoli,Linear,,,47.71
Wisard,2025-01-28 17:07:19,1.9467,Optical Recognition of Handwritten Digits,Gaussian,,,98.51
Wisard,2025-01-28 17:07:20,1.8656,Wine Quality,Linear,,,98.63
Wisard,2025-01-28 17:07:20,0.0973,Optical Recognition of Handwritten Digits,Linear,,,77.1
Wisard,2025-01-28 17:07:20,2.0264,Ecoli,Linear,,,98.47
